Feedback_ID,Date,Quarter,Client_Company,Industry,Region,Project_Type,Project_Manager,Project_Duration_Months,Contract_Value_INR,Client_Feedback,Star_Rating,NPS_Score,NPS_Category,SLA_Breached,Contract_Renewal
FB10315,2022-11-17,Q4-2022,National Bank,Banking & Finance,Mumbai,IoT Solutions,Priya Nair,26,441089553.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,2,Detractor,Yes,No
FB10600,2022-04-25,Q2-2022,Reliance Retail,Retail & E-commerce,Pune,Data Analytics Platform,Rajesh Sharma,14,455515087.0,Good experience working with this vendor. The project was delivered on time and solution meets all our business requirements.,4,10,Promoter,No,Yes
FB10387,2023-10-13,Q4-2023,Global IT Corp,IT & Technology,Chennai,Application Development,Rahul Gupta,10,342181308.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,3,Detractor,Yes,No
FB10273,2023-07-23,Q3-2023,Apollo Hospitals,Healthcare,Hyderabad,Network Infrastructure,Pooja Iyer,35,206981867.0,The implementation caused significant issues for our business. Post deployment support has been inadequate and slow to respond.,2,0,Detractor,Yes,Yes
FB10166,2023-04-18,Q2-2023,Global IT Corp,IT & Technology,Chennai,DevOps Implementation,Neha Joshi,21,390171398.0,Complete waste of time and resources. The vendor overpromised dramatically and delivered solution does not meet any requirements.,1,8,Passive,Yes,No
FB10840,2022-03-17,Q1-2022,Apollo Hospitals,Healthcare,Mumbai,Cloud Migration,Divya Menon,25,19858706.0,Best vendor experience we have ever had. Every commitment was met and the quality of work surpassed our requirements significantly.,5,2,Detractor,Yes,Yes
FB10992,2022-06-01,Q2-2022,GridTech,Energy & Utilities,Bangalore,IoT Solutions,Arjun Mehta,33,51377076.0,"Exemplary service and delivery. The team was always available, proactive in communication and delivered results beyond our expectations.",5,7,Passive,No,Yes
FB10646,2022-02-03,Q1-2022,SkyJet,Aviation,Hyderabad,IoT Solutions,Divya Menon,21,215821615.0,Highly satisfied with the overall engagement. The team showed strong technical capabilities and delivered a quality solution as promised.,4,9,Promoter,No,Yes
FB10818,2023-04-19,Q2-2023,Mahindra Group,Manufacturing,Mumbai,ERP Implementation,Rajesh Sharma,26,468442685.0,Incredible work by the entire project team. The digital transformation has completely revolutionized our business processes.,5,0,Detractor,No,Yes
FB10484,2023-08-11,Q3-2023,TeleConnect,Telecom,Delhi NCR,AI/ML Implementation,Divya Menon,20,95478304.0,Satisfactory project delivery. The solution is functional and meets basic requirements though there is room for optimization.,3,7,Passive,No,No
FB10980,2023-12-23,Q4-2023,Metro Bank,Banking & Finance,Delhi NCR,Database Management,Sneha Reddy,31,463122817.0,Incredible work by the entire project team. The digital transformation has completely revolutionized our business processes.,5,8,Passive,Yes,Yes
FB10504,2023-03-17,Q1-2023,SteelCorp,Manufacturing,Mumbai,Application Development,Vikram Singh,21,300516857.0,Decent technical work but project management needs significant improvement. Deliverables met basic standards nothing extraordinary.,3,8,Passive,Yes,No
FB10831,2023-09-06,Q3-2023,PayFast,Fintech,Kolkata,Network Infrastructure,Sneha Reddy,3,229438567.0,Superb technical expertise and excellent project management. Understood our complex requirements and delivered a perfect solution.,5,6,Detractor,No,Yes
FB10243,2023-09-01,Q3-2023,Max Healthcare,Healthcare,Mumbai,Cybersecurity Solutions,Priya Nair,5,225988328.0,Not happy with the project outcome. Key milestones were missed and quality of work did not match what was promised initially.,2,10,Promoter,Yes,No
FB10566,2023-10-10,Q4-2023,PayFast,Fintech,Hyderabad,Database Management,Pooja Iyer,34,248789705.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,9,Promoter,No,Yes
FB10875,2023-04-18,Q2-2023,FuelTech,Oil & Gas,Chennai,IoT Solutions,Pooja Iyer,7,45861572.0,Perfect delivery with zero issues during go live. The team demonstrated world class expertise and professionalism throughout the entire engagement.,5,7,Passive,No,Yes
FB10562,2023-03-03,Q1-2023,AirExpress,Aviation,Mumbai,Digital Transformation,Rajesh Sharma,14,84860938.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,9,Promoter,No,No
FB10686,2023-12-26,Q4-2023,AirExpress,Aviation,Kolkata,Cybersecurity Solutions,Rahul Gupta,33,186399198.0,Very good project delivery with minor delays that were well communicated. The solution is working excellently and support is great.,4,7,Passive,No,Yes
FB10189,2022-09-26,Q3-2022,GlobalPhone,Telecom,Mumbai,Network Infrastructure,Rahul Gupta,19,353498717.0,Total failure in project delivery. System went live with critical bugs causing major business disruption for weeks after go live.,1,3,Detractor,Yes,No
FB10782,2023-02-07,Q1-2023,SteelCorp,Manufacturing,Mumbai,ERP Implementation,Arjun Mehta,5,331787205.0,Strong delivery performance with good communication throughout. The solution has improved our operational efficiency significantly.,4,9,Promoter,No,Yes
FB10699,2023-03-18,Q1-2023,SkyJet,Aviation,Chennai,IoT Solutions,Amit Patel,11,159667539.0,Satisfied with the engagement overall. The team showed dedication and the final solution is working well for our requirements.,4,7,Passive,No,Yes
FB10475,2023-12-02,Q4-2023,Finance Ministry,Government,Pune,IT Managed Services,Neha Joshi,6,84565315.0,Acceptable delivery overall. We have concerns about long term support but immediate project objectives were adequately met.,3,1,Detractor,Yes,Yes
FB10681,2023-12-09,Q4-2023,Fortis Healthcare,Healthcare,Chennai,ERP Implementation,Priya Nair,10,43478972.0,Very satisfied with the project outcome. The implementation was smooth and post deployment support has been responsive and helpful.,4,6,Detractor,No,Yes
FB10510,2023-01-26,Q1-2023,Apollo Hospitals,Healthcare,Kolkata,Cybersecurity Solutions,Vikram Singh,3,65370970.0,Okay experience with this vendor. Performance has been average and they meet minimum commitments without going beyond contract.,3,6,Detractor,No,No
FB10058,2022-01-07,Q1-2022,Alpha Bank,Banking & Finance,Chennai,Database Management,Arjun Mehta,25,152813263.0,Deeply dissatisfied with every aspect of this engagement. This has been the worst technology investment our company has ever made.,1,6,Detractor,Yes,No
FB10474,2022-08-24,Q3-2022,GridTech,Energy & Utilities,Pune,ERP Implementation,Priya Nair,31,392639084.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,1,Detractor,No,Yes
FB10560,2023-02-24,Q1-2023,Fortis Healthcare,Healthcare,Chennai,Database Management,Pooja Iyer,31,44305434.0,Neither impressed nor disappointed. Project delivered with some compromise on scope and timeline. Results within acceptable range.,3,3,Detractor,Yes,No
FB10856,2023-07-11,Q3-2023,Fortis Healthcare,Healthcare,Delhi NCR,IoT Solutions,Neha Joshi,19,9224270.0,Remarkable results delivered by a highly skilled team. Business outcomes have exceeded all targets we had set for this project.,5,4,Detractor,No,Yes
FB10747,2022-11-28,Q4-2022,Global IT Corp,IT & Technology,Kolkata,Database Management,Priya Nair,12,19292879.0,Highly satisfied with the overall engagement. The team showed strong technical capabilities and delivered a quality solution as promised.,4,10,Promoter,No,Yes
FB10252,2023-05-06,Q2-2023,AirExpress,Aviation,Pune,Cybersecurity Solutions,Priya Nair,18,349335011.0,Disappointed with the project delivery. Multiple deadlines were missed and quality of deliverables was below agreed standards.,2,3,Detractor,Yes,No
FB10021,2022-05-16,Q2-2022,FuelTech,Oil & Gas,Hyderabad,Application Development,Sneha Reddy,33,125283635.0,Completely unacceptable performance. SLA breaches were constant and escalations to management produced no meaningful results.,1,7,Passive,Yes,No
FB10313,2022-08-07,Q3-2022,OilCorp,Oil & Gas,Mumbai,Digital Transformation,Priya Nair,33,43579667.0,Below expectations on multiple fronts. SLA breaches occurred frequently and escalations took too long to get properly addressed.,2,9,Promoter,Yes,Yes
FB10459,2022-02-13,Q1-2022,National Bank,Banking & Finance,Delhi NCR,Data Analytics Platform,Divya Menon,16,261353189.0,Project team was professional but delivery took longer than expected. End result is satisfactory though not particularly impressive.,3,6,Detractor,No,No
FB10160,2023-09-02,Q3-2023,OilCorp,Oil & Gas,Delhi NCR,IoT Solutions,Arjun Mehta,8,158243034.0,Absolutely disgusted with the service received. Solution delivered does not work and team has been unable to fix critical issues.,1,6,Detractor,Yes,No
FB10276,2023-03-08,Q1-2023,National Bank,Banking & Finance,Bangalore,ERP Implementation,Arjun Mehta,22,244694500.0,Poor project management led to significant delays and budget overruns. Final solution required considerable rework after delivery.,2,1,Detractor,Yes,No
FB10955,2023-02-21,Q1-2023,Tata Motors,Manufacturing,Bangalore,DevOps Implementation,Priya Nair,23,423396576.0,World class implementation team that delivered an innovative solution on time and within budget. Extremely satisfied with every aspect.,5,1,Detractor,Yes,Yes
FB10191,2023-07-10,Q3-2023,Global IT Corp,IT & Technology,Hyderabad,IoT Solutions,Priya Nair,21,446209183.0,Absolutely disgusted with the service received. Solution delivered does not work and team has been unable to fix critical issues.,1,2,Detractor,Yes,No
FB10385,2022-06-12,Q2-2022,RailTickets,Government,Kolkata,Cloud Migration,Rahul Gupta,7,159005931.0,Poor project management led to significant delays and budget overruns. Final solution required considerable rework after delivery.,2,8,Passive,Yes,No
FB10805,2022-04-02,Q2-2022,Prime Bank,Banking & Finance,Kolkata,ERP Implementation,Vikram Singh,12,156863138.0,Perfect delivery with zero issues during go live. The team demonstrated world class expertise and professionalism throughout the entire engagement.,5,10,Promoter,No,Yes
FB10413,2022-02-21,Q1-2022,National Insurance,Insurance,Chennai,Data Analytics Platform,Vikram Singh,9,407523315.0,Average experience with this vendor. The solution works adequately but does not fully meet all requirements specified during scoping.,3,4,Detractor,Yes,No
FB10491,2022-08-30,Q3-2022,RailTickets,Government,Kolkata,Digital Transformation,Vikram Singh,30,428872826.0,Mixed experience overall. Some aspects of the project were well executed while others needed improvement and additional rework.,3,2,Detractor,No,No
FB10343,2023-12-30,Q4-2023,Fortis Healthcare,Healthcare,Mumbai,AI/ML Implementation,Amit Patel,18,484358002.0,Unsatisfactory project execution. Several critical requirements were not met and team struggled with basic technical challenges.,2,6,Detractor,Yes,No
FB10769,2023-06-04,Q2-2023,TeleConnect,Telecom,Delhi NCR,AI/ML Implementation,Pooja Iyer,17,295891061.0,Very satisfied with the project outcome. The implementation was smooth and post deployment support has been responsive and helpful.,4,9,Promoter,No,Yes
FB10308,2022-04-06,Q2-2022,TeleConnect,Telecom,Mumbai,AI/ML Implementation,Neha Joshi,32,319246070.0,Disappointing experience overall. The solution delivered has performance issues and support team response time is very slow.,2,5,Detractor,Yes,Yes
FB10661,2022-10-24,Q4-2022,OilCorp,Oil & Gas,Chennai,IoT Solutions,Vikram Singh,12,400790207.0,Satisfied with the engagement overall. The team showed dedication and the final solution is working well for our requirements.,4,5,Detractor,No,Yes
FB10130,2022-11-29,Q4-2022,OilCorp,Oil & Gas,Pune,Database Management,Rahul Gupta,27,497340739.0,Terrible experience from start to finish. The team lacked basic technical knowledge and project outcome was a complete disaster.,1,8,Passive,Yes,No
FB10663,2023-09-15,Q3-2023,Global IT Corp,IT & Technology,Mumbai,Digital Transformation,Divya Menon,15,293798564.0,Impressed with the technical expertise. Some minor issues arose but were resolved promptly and professionally by the team.,4,4,Detractor,No,Yes
FB10871,2022-06-11,Q2-2022,PowerGen,Energy & Utilities,Kolkata,Cloud Migration,Sneha Reddy,20,441865137.0,Exceptional project execution from start to finish. The solution implemented has transformed our operations completely. Highly recommended.,5,10,Promoter,No,Yes
FB10099,2022-12-07,Q4-2022,National Insurance,Insurance,Bangalore,IT Managed Services,Pooja Iyer,27,230395585.0,Complete waste of time and resources. The vendor overpromised dramatically and delivered solution does not meet any requirements.,1,5,Detractor,Yes,Yes
FB10372,2022-07-11,Q3-2022,Apollo Hospitals,Healthcare,Bangalore,AI/ML Implementation,Arjun Mehta,31,27085378.0,Poor communication from the project team throughout the engagement. Had to follow up multiple times for basic status updates.,2,7,Passive,Yes,No
FB10087,2023-02-17,Q1-2023,National Insurance,Insurance,Pune,IoT Solutions,Vikram Singh,20,252733728.0,Complete waste of time and resources. The vendor overpromised dramatically and delivered solution does not meet any requirements.,1,7,Passive,Yes,No
FB10458,2023-11-07,Q4-2023,Apollo Hospitals,Healthcare,Hyderabad,ERP Implementation,Neha Joshi,12,369280305.0,Mixed experience overall. Some aspects of the project were well executed while others needed improvement and additional rework.,3,5,Detractor,No,Yes
FB10330,2022-06-11,Q2-2022,NationalAir,Aviation,Bangalore,Database Management,Amit Patel,19,387797832.0,Disappointed with the project delivery. Multiple deadlines were missed and quality of deliverables was below agreed standards.,2,9,Promoter,Yes,No
FB10214,2022-08-22,Q3-2022,Reliance Retail,Retail & E-commerce,Hyderabad,DevOps Implementation,Neha Joshi,6,293844022.0,Disappointed with the project delivery. Multiple deadlines were missed and quality of deliverables was below agreed standards.,2,2,Detractor,Yes,No
FB10466,2022-08-13,Q3-2022,PayFast,Fintech,Delhi NCR,Application Development,Pooja Iyer,29,302415164.0,Average experience with this vendor. The solution works adequately but does not fully meet all requirements specified during scoping.,3,9,Promoter,No,No
FB10121,2023-04-01,Q2-2023,PowerGen,Energy & Utilities,Chennai,AI/ML Implementation,Sneha Reddy,18,428447846.0,Terrible experience from start to finish. The team lacked basic technical knowledge and project outcome was a complete disaster.,1,1,Detractor,Yes,No
